Age,Attrition,BusinessTravel,Daily Rate,Department,Distance From Home,Education,Education Field,EmployeeNumber,Environment Satisfaction,Gender,Hourly Rate,Job Involvement,Job Level,JobRole,Job Satisfaction,Marital Status,Monthly Income,Monthly Rate,Num Companies Worked,Overtime,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Stock Option Level,Total Working Years,Training Times Last Year,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Current Manager
29,No,Travel Rarely,991,Sales,5,Bachelor,Medical,1669,Low,Male,43,Medium,2,Sales Executive,Medium,Divorced,4187,3356,1.0,Overtime,13,3,Medium,1,10.0,3,Medium,10,0.0,0.0,9.0
33,No,Travel Rarely,392,Sales,2,Master,Medical,1670,Very High,Male,93,High,2,Sales Executive,Very High,Divorced,5505,3921,1.0,No Overtime,14,3,High,2,6.0,5,High,6,2.0,0.0,4.0
32,No,Travel Rarely,977,Research & Development,2,Bachelor,Medical,1671,Very High,Male,45,High,2,Research Scientist,Medium,Divorced,5470,25518,0.0,No Overtime,13,3,High,2,10.0,4,Medium,9,5.0,1.0,6.0
31,No,Travel Rarely,1112,Sales,5,Master,Life Sciences,1673,Low,Female,67,High,2,Sales Executive,Very High,Married,5476,22589,1.0,No Overtime,11,3,Low,2,10.0,2,High,10,0.0,0.0,2.0
49,No,Travel Rarely,464,Research & Development,16,Bachelor,Medical,1674,Very High,Female,74,High,1,Laboratory Technician,Low,Divorced,2587,24941,4.0,Overtime,16,3,Medium,1,17.0,2,Medium,2,2.0,2.0,2.0
38,No,Travel Frequently,148,Research & Development,2,Bachelor,Medical,1675,Very High,Female,42,Medium,1,Laboratory Technician,Medium,Single,2440,23826,1.0,No Overtime,22,4,Medium,0,4.0,3,High,4,3.0,3.0,3.0
47,No,Travel Rarely,1225,Sales,2,Master,Life Sciences,1676,Medium,Female,47,Very High,4,Manager,Medium,Divorced,15972,21086,6.0,No Overtime,14,3,High,3,28.5,2,High,3,2.0,1.0,2.0
49,No,Travel Rarely,809,Research & Development,1,Bachelor,Life Sciences,1677,High,Male,36,High,4,Manager,High,Single,15379,22384,4.0,No Overtime,14,3,Low,0,23.0,2,High,8,7.0,0.0,0.0
41,No,Travel Rarely,1206,Sales,23,College,Life Sciences,1678,Very High,Male,80,High,3,Sales Executive,High,Single,7082,11591,3.0,Overtime,16,3,Very High,0,21.0,2,High,2,0.0,0.0,2.0
20,No,Travel Rarely,727,Sales,9,Below College,Life Sciences,1680,Very High,Male,54,High,1,Sales Representative,Low,Single,2728,21082,1.0,No Overtime,11,3,Low,0,2.0,3,High,2,2.0,0.0,2.0
33,No,No Travel,530,Sales,16,Bachelor,Life Sciences,1681,High,Female,36,High,2,Sales Executive,Very High,Divorced,5368,16130,1.0,Overtime,25,4,High,1,7.0,2,High,6,5.0,1.0,2.0
36,No,Travel Rarely,1351,Research & Development,26,Master,Life Sciences,1682,Low,Male,80,High,2,Healthcare Representative,High,Married,5347,7419,6.0,No Overtime,14,3,Medium,2,10.0,2,Medium,3,2.0,0.0,2.0
44,No,Travel Rarely,528,Human Resources,1,Bachelor,Life Sciences,1683,High,Female,44,High,1,Human Resources,Very High,Divorced,3195,4167,4.0,Overtime,18,3,Low,3,8.0,2,High,2,2.0,2.0,2.0
23,Yes,Travel Rarely,1320,Research & Development,8,Below College,Medical,1684,Very High,Male,93,Medium,1,Laboratory Technician,High,Single,3989,20586,1.0,Overtime,11,3,Low,0,5.0,2,High,5,4.0,1.0,2.0
38,No,Travel Rarely,1495,Research & Development,4,College,Medical,1687,Very High,Female,87,High,1,Laboratory Technician,High,Married,3306,26176,7.0,No Overtime,19,3,Very High,1,7.0,5,Medium,0,0.0,0.0,0.0
53,No,Travel Rarely,1395,Research & Development,24,Master,Medical,1689,Medium,Male,48,Very High,3,Healthcare Representative,Very High,Married,7005,3458,3.0,No Overtime,15,3,High,0,11.0,2,High,4,3.0,1.0,2.0
48,Yes,Travel Frequently,708,Sales,7,College,Medical,1691,Very High,Female,95,High,1,Sales Representative,High,Married,2655,11740,2.0,Overtime,11,3,High,2,19.0,3,High,9,7.0,7.0,7.0
32,Yes,Travel Rarely,1259,Research & Development,2,Master,Life Sciences,1692,Very High,Male,95,High,1,Laboratory Technician,Medium,Single,1393,24852,1.0,No Overtime,12,3,Low,0,1.0,2,High,1,0.0,0.0,0.0
26,No,No Travel,786,Research & Development,7,Bachelor,Medical,1693,Very High,Male,76,High,1,Laboratory Technician,Very High,Single,2570,11925,1.0,No Overtime,20,4,High,0,7.0,5,High,7,7.0,5.0,7.0
55,No,Travel Rarely,1441,Research & Development,22,Bachelor,Technical Degree,1694,Low,Male,94,Medium,1,Research Scientist,Medium,Divorced,3537,23737,5.0,No Overtime,12,3,Very High,1,8.0,1,High,4,2.0,1.0,2.0
34,No,Travel Rarely,1157,Research & Development,5,College,Medical,1696,Medium,Male,57,Medium,2,Laboratory Technician,Very High,Married,3986,11912,1.0,No Overtime,14,3,High,1,15.0,3,Very High,15,10.0,4.0,13.0
60,No,Travel Rarely,370,Research & Development,1,Master,Medical,1697,High,Male,92,Low,3,Healthcare Representative,Very High,Divorced,10883,20467,3.0,No Overtime,20,4,High,1,19.0,2,Very High,1,0.0,0.0,0.0
33,No,Travel Rarely,267,Research & Development,21,Bachelor,Medical,1698,Medium,Male,79,Very High,1,Laboratory Technician,Medium,Married,2028,13637,1.0,No Overtime,18,3,Very High,3,14.0,6,High,14,11.0,2.0,13.0
37,No,Travel Frequently,1278,Sales,1,Master,Medical,1700,High,Male,31,Low,2,Sales Executive,Very High,Divorced,9525,7677,1.0,No Overtime,14,3,High,2,6.0,2,Medium,6,3.0,1.0,3.0
34,No,Travel Rarely,678,Research & Development,19,Bachelor,Life Sciences,1701,Medium,Female,35,Medium,1,Research Scientist,Very High,Married,2929,20338,1.0,No Overtime,12,3,Medium,0,10.0,3,High,10,9.0,7.5,7.0
23,Yes,Travel Rarely,427,Sales,7,Bachelor,Life Sciences,1702,High,Male,99,High,1,Sales Representative,Very High,Divorced,2275,25103,1.0,Overtime,21,4,Medium,1,3.0,2,High,3,2.0,0.0,2.0
44,No,Travel Rarely,921,Research & Development,2,Bachelor,Life Sciences,1703,High,Female,96,Very High,3,Healthcare Representative,Very High,Married,7879,14810,1.0,Overtime,19,3,Medium,1,9.0,2,High,8,7.0,6.0,7.0
35,No,Travel Frequently,146,Research & Development,2,Master,Medical,1704,Low,Male,79,Medium,1,Research Scientist,Very High,Single,4930,13970,0.0,Overtime,14,3,High,0,6.0,2,Very High,5,4.0,1.0,4.0
43,No,Travel Rarely,1179,Sales,2,Bachelor,Medical,1706,Very High,Male,73,High,2,Sales Executive,Very High,Married,7847,6069,1.0,Overtime,17,3,Low,1,10.0,3,High,10,9.0,7.5,8.0
24,No,Travel Rarely,581,Research & Development,9,Bachelor,Medical,1707,High,Male,62,Very High,1,Research Scientist,High,Married,4401,17616,1.0,No Overtime,16,3,Very High,1,5.0,1,High,5,3.0,0.0,4.0
41,No,Travel Rarely,918,Sales,6,Bachelor,Marketing,1708,Very High,Male,35,High,3,Sales Executive,High,Single,9241,15869,1.0,No Overtime,12,3,Medium,0,10.0,3,High,10,8.0,7.5,7.0
29,No,Travel Rarely,1082,Research & Development,9,Master,Medical,1709,Very High,Female,43,High,1,Laboratory Technician,High,Married,2974,25412,8.5,No Overtime,17,3,High,1,9.0,2,High,5,3.0,1.0,2.0
36,No,Travel Rarely,530,Sales,2,Master,Life Sciences,1710,High,Female,51,High,2,Sales Representative,Very High,Single,4502,7439,3.0,No Overtime,15,3,High,0,17.0,2,Medium,13,7.0,6.0,7.0
45,No,No Travel,1238,Research & Development,1,Below College,Life Sciences,1712,High,Male,74,Medium,3,Healthcare Representative,High,Married,10748,3395,3.0,No Overtime,23,4,Very High,1,25.0,3,Medium,18,14.5,7.5,4.0
24,Yes,Travel Rarely,240,Human Resources,22,Below College,Human Resources,1714,Very High,Male,58,Low,1,Human Resources,High,Married,1555,11585,1.0,No Overtime,11,3,High,1,1.0,2,High,1,0.0,0.0,0.0
47,Yes,Travel Frequently,1093,Sales,9,Bachelor,Life Sciences,1716,High,Male,82,Low,4,Sales Executive,High,Married,12936,24164,7.0,No Overtime,11,3,High,0,25.0,3,Low,18,5.0,7.5,10.0
26,No,Travel Rarely,390,Research & Development,17,Master,Medical,1718,Very High,Male,62,Low,1,Laboratory Technician,High,Married,2305,6217,1.0,No Overtime,15,3,High,3,3.0,3,Very High,3,2.0,0.0,2.0
45,No,Travel Rarely,1005,Research & Development,28,College,Technical Degree,1719,Very High,Female,48,Medium,4,Research Director,Medium,Single,16581,17119,1.0,No Overtime,11,3,High,0,21.0,2,High,18,6.0,7.5,6.0
32,No,Travel Frequently,585,Research & Development,10,Bachelor,Life Sciences,1720,Low,Male,56,High,1,Research Scientist,High,Married,3433,17360,6.0,No Overtime,13,3,Low,1,10.0,3,Medium,5,2.0,1.0,3.0
31,No,Travel Rarely,741,Research & Development,2,Master,Life Sciences,1721,Medium,Male,69,High,1,Laboratory Technician,High,Married,3477,18103,1.0,No Overtime,14,3,Very High,1,6.0,2,Very High,5,2.0,0.0,3.0
41,No,No Travel,552,Human Resources,4,Bachelor,Human Resources,1722,High,Male,60,Low,2,Human Resources,Medium,Married,6430,20794,6.0,No Overtime,19,3,Medium,1,10.0,4,High,3,2.0,1.0,2.0
40,No,Travel Rarely,369,Research & Development,8,College,Life Sciences,1724,Medium,Female,92,High,2,Manufacturing Director,Low,Married,6516,5041,2.0,Overtime,16,3,Medium,1,18.0,3,High,1,0.0,0.0,0.0
24,No,Travel Rarely,506,Research & Development,29,Below College,Medical,1725,Medium,Male,91,High,1,Laboratory Technician,Low,Divorced,3907,3622,1.0,No Overtime,13,3,Medium,3,6.0,2,Very High,6,2.0,1.0,2.0
46,No,Travel Rarely,717,Research & Development,13,Master,Life Sciences,1727,High,Male,34,High,2,Healthcare Representative,Medium,Single,5562,9697,6.0,No Overtime,14,3,Very High,0,19.0,3,High,10,7.0,0.0,9.0
35,No,Travel Rarely,1370,Research & Development,27,Master,Life Sciences,1728,Very High,Male,49,High,2,Manufacturing Director,High,Married,6883,5151,2.0,No Overtime,16,3,Medium,1,17.0,3,High,7,7.0,0.0,7.0
30,No,Travel Rarely,793,Research & Development,16,Below College,Life Sciences,1729,Medium,Male,33,High,1,Research Scientist,Very High,Married,2862,3811,1.0,No Overtime,12,3,Medium,1,10.0,2,Medium,10,0.0,0.0,8.0
47,No,No Travel,543,Sales,2,Master,Marketing,1731,High,Male,87,High,2,Sales Executive,Medium,Married,4978,3536,7.0,No Overtime,11,3,Very High,1,4.0,3,Low,1,0.0,0.0,0.0
46,No,Travel Rarely,1277,Sales,2,Bachelor,Life Sciences,1732,High,Male,74,High,3,Sales Executive,Very High,Divorced,10368,5596,4.0,Overtime,12,3,Medium,1,13.0,5,Medium,10,6.0,0.0,3.0
36,Yes,Travel Rarely,1456,Sales,13,Doctor,Marketing,1733,Medium,Male,96,Medium,2,Sales Executive,Low,Divorced,6134,8658,5.0,Overtime,13,3,Medium,3,16.0,3,High,2,2.0,2.0,2.0
32,Yes,Travel Rarely,964,Sales,1,College,Life Sciences,1734,Low,Male,34,Low,2,Sales Executive,Medium,Single,6735,12147,6.0,No Overtime,15,3,Medium,0,10.0,2,High,0,0.0,0.0,0.0
23,No,Travel Rarely,160,Research & Development,4,Below College,Medical,1735,High,Female,51,High,1,Laboratory Technician,Medium,Single,3295,12862,1.0,No Overtime,13,3,High,0,3.0,3,Low,3,2.0,1.0,2.0
31,No,Travel Frequently,163,Research & Development,24,Below College,Technical Degree,1736,Very High,Female,30,High,2,Manufacturing Director,Very High,Single,5238,6670,2.0,No Overtime,20,4,Very High,0,9.0,3,Medium,5,4.0,1.0,4.0
39,No,No Travel,792,Research & Development,1,Bachelor,Life Sciences,1737,Very High,Male,77,High,2,Laboratory Technician,Very High,Married,6472,8989,1.0,Overtime,15,3,Very High,1,9.0,2,High,9,8.0,5.0,8.0
32,No,Travel Rarely,371,Sales,19,Bachelor,Life Sciences,1739,Very High,Male,80,Low,3,Sales Executive,High,Married,9610,3840,3.0,No Overtime,13,3,High,1,10.0,2,Low,4,3.0,0.0,2.0
40,No,Travel Rarely,611,Sales,7,Master,Medical,1740,Medium,Male,88,High,5,Manager,Medium,Single,16581,4349,1.0,No Overtime,14,3,Medium,0,21.0,3,Medium,18,8.0,7.5,8.0
45,No,Travel Rarely,176,Human Resources,4,Bachelor,Life Sciences,1744,High,Female,56,Low,3,Human Resources,High,Married,9756,6595,4.0,No Overtime,21,4,High,2,9.0,2,Very High,5,0.0,0.0,3.0
30,No,Travel Frequently,1312,Research & Development,2,Master,Technical Degree,1745,Very High,Female,78,Medium,1,Research Scientist,Low,Single,4968,26427,0.0,No Overtime,16,3,Very High,0,10.0,2,High,9,7.0,0.0,7.0
24,No,Travel Frequently,897,Human Resources,10,Bachelor,Medical,1746,Low,Male,59,High,1,Human Resources,Very High,Married,2145,2097,0.0,No Overtime,14,3,Very High,1,3.0,2,High,2,2.0,2.0,1.0
30,Yes,Travel Frequently,600,Human Resources,8,Bachelor,Human Resources,1747,High,Female,66,Medium,1,Human Resources,Very High,Divorced,2180,9732,6.0,No Overtime,11,3,High,1,6.0,0,Medium,4,2.0,1.0,2.0
31,No,Travel Rarely,1003,Sales,5,Bachelor,Technical Degree,1749,Low,Male,51,High,2,Sales Executive,High,Married,8346,20943,1.0,No Overtime,19,3,High,1,6.0,3,High,5,2.0,0.0,2.0
27,No,Travel Rarely,1054,Research & Development,8,Bachelor,Medical,1751,High,Female,67,High,1,Research Scientist,Very High,Single,3445,6152,1.0,No Overtime,11,3,High,0,6.0,5,Medium,6,2.0,1.0,4.0
29,Yes,Travel Rarely,428,Sales,9,Bachelor,Marketing,1752,Medium,Female,52,Low,1,Sales Representative,Medium,Single,2760,14630,1.0,No Overtime,13,3,High,0,2.0,3,High,2,2.0,2.0,2.0
29,No,Travel Frequently,461,Research & Development,1,Bachelor,Life Sciences,1753,Very High,Male,70,Very High,2,Healthcare Representative,High,Single,6294,23060,8.0,Overtime,12,3,Very High,0,10.0,5,Very High,3,2.0,0.0,2.0
30,No,Travel Rarely,979,Sales,15,College,Marketing,1754,High,Male,94,Medium,3,Sales Executive,Low,Divorced,7140,3088,2.0,No Overtime,11,3,Low,1,12.0,2,High,7,7.0,1.0,7.0
34,No,Travel Rarely,181,Research & Development,2,Master,Medical,1755,Very High,Male,97,Very High,1,Research Scientist,Very High,Married,2932,5586,0.0,Overtime,14,3,Low,3,6.0,3,High,5,0.0,1.0,2.0
33,No,No Travel,1283,Sales,2,Bachelor,Marketing,1756,Very High,Female,62,High,2,Sales Executive,Medium,Single,5147,10697,8.0,No Overtime,15,3,Very High,0,13.0,2,Medium,11,7.0,1.0,7.0
49,No,Travel Rarely,1313,Sales,11,Master,Marketing,1757,Very High,Female,80,High,2,Sales Executive,Very High,Single,4507,8191,3.0,No Overtime,12,3,High,0,8.0,1,Very High,5,1.0,0.0,4.0
33,Yes,Travel Rarely,211,Sales,16,Bachelor,Life Sciences,1758,Low,Female,74,High,3,Sales Executive,Low,Single,8564,10092,2.0,Overtime,20,4,High,0,11.0,2,Medium,0,0.0,0.0,0.0
38,No,Travel Frequently,594,Research & Development,2,College,Medical,1760,High,Female,75,Medium,1,Laboratory Technician,Medium,Married,2468,15963,4.0,No Overtime,14,3,Medium,1,9.0,4,Medium,6,1.0,0.0,5.0
31,Yes,Travel Rarely,1079,Sales,16,Master,Marketing,1761,Low,Male,70,High,3,Sales Executive,High,Married,8161,19002,2.0,No Overtime,13,3,Low,3,10.0,2,High,1,0.0,0.0,0.0
29,No,Travel Rarely,590,Research & Development,4,Bachelor,Technical Degree,1762,Very High,Female,91,Medium,1,Research Scientist,Low,Divorced,2109,10007,1.0,No Overtime,13,3,High,1,1.0,2,High,1,0.0,0.0,0.0
30,No,Travel Rarely,305,Research & Development,16,Bachelor,Life Sciences,1763,High,Male,58,Very High,2,Healthcare Representative,High,Married,5294,9128,3.0,No Overtime,16,3,High,1,10.0,3,High,7,0.0,1.0,7.0
32,No,No Travel,953,Research & Development,5,Master,Technical Degree,1764,Medium,Male,65,High,1,Research Scientist,Medium,Single,2718,17674,2.0,No Overtime,14,3,Medium,0,12.0,3,High,7,7.0,0.0,7.0
38,No,Travel Rarely,833,Research & Development,18,Bachelor,Medical,1766,Medium,Male,60,Low,2,Healthcare Representative,Very High,Married,5811,24539,3.0,Overtime,16,3,High,1,15.0,2,High,1,0.0,1.0,0.0
43,Yes,Travel Frequently,807,Research & Development,17,Bachelor,Technical Degree,1767,High,Male,38,Medium,1,Research Scientist,High,Married,2437,15587,8.5,Overtime,16,3,Very High,1,6.0,4,High,1,0.0,0.0,0.0
42,No,Travel Rarely,855,Research & Development,12,Bachelor,Medical,1768,Medium,Male,57,High,1,Laboratory Technician,Medium,Divorced,2766,8952,8.0,No Overtime,22,4,Medium,3,7.0,6,Medium,5,3.0,0.0,4.0
55,No,Travel Rarely,478,Research & Development,2,Bachelor,Medical,1770,High,Male,60,Medium,5,Research Director,Low,Married,16581,19805,8.0,No Overtime,12,3,Medium,3,28.5,2,High,1,0.0,0.0,0.0
33,No,No Travel,775,Research & Development,4,Bachelor,Technical Degree,1771,Very High,Male,90,High,2,Research Scientist,Medium,Divorced,3055,6194,5.0,No Overtime,15,3,Very High,2,11.0,2,Medium,9,8.0,1.0,7.0
41,No,Travel Rarely,548,Research & Development,9,Master,Life Sciences,1772,High,Male,94,High,1,Laboratory Technician,Low,Divorced,2289,20520,1.0,No Overtime,20,4,Medium,2,5.0,2,High,5,3.0,0.0,4.0
34,No,No Travel,1375,Sales,10,Bachelor,Life Sciences,1774,Very High,Male,87,High,2,Sales Executive,High,Divorced,4001,12313,1.0,Overtime,14,3,High,1,15.0,3,High,15,14.0,0.0,7.0
53,No,No Travel,661,Research & Development,1,Master,Medical,1775,Low,Female,60,Medium,4,Manufacturing Director,High,Married,12965,22308,4.0,Overtime,20,4,Very High,3,27.0,2,Medium,3,2.0,0.0,2.0
43,No,Travel Rarely,244,Human Resources,2,Bachelor,Life Sciences,1778,Medium,Male,97,High,1,Human Resources,Very High,Single,3539,5033,0.0,No Overtime,13,3,Medium,0,10.0,5,High,9,7.0,1.0,8.0
34,No,Travel Rarely,511,Sales,3,College,Life Sciences,1779,Very High,Female,32,Low,2,Sales Executive,Very High,Single,6029,25353,5.0,No Overtime,12,3,Low,0,6.0,3,High,2,2.0,2.0,2.0
21,Yes,Travel Rarely,337,Sales,7,Below College,Marketing,1780,Medium,Male,31,High,1,Sales Representative,Medium,Single,2679,4567,1.0,No Overtime,13,3,Medium,0,1.0,3,High,1,0.0,1.0,0.0
38,No,Travel Rarely,1153,Research & Development,6,College,Other,1782,Very High,Female,40,Medium,1,Laboratory Technician,High,Married,3702,16376,1.0,No Overtime,11,3,Medium,1,5.0,3,High,5,4.0,0.0,4.0
22,Yes,Travel Rarely,1294,Research & Development,8,Below College,Medical,1783,High,Female,79,High,1,Laboratory Technician,Low,Married,2398,15999,1.0,Overtime,17,3,High,0,1.0,6,High,1,0.0,0.0,0.0
31,No,Travel Rarely,196,Sales,29,Master,Marketing,1784,Low,Female,91,Medium,2,Sales Executive,Very High,Married,5468,13402,1.0,No Overtime,14,3,Low,2,13.0,3,High,12,7.0,5.0,7.0
51,No,Travel Rarely,942,Research & Development,3,Bachelor,Technical Degree,1786,Low,Female,53,High,3,Manager,High,Married,13116,22984,2.0,No Overtime,11,3,Very High,0,15.0,2,High,2,2.0,2.0,2.0
37,No,Travel Rarely,589,Sales,9,College,Marketing,1787,Medium,Male,46,Medium,2,Sales Executive,Medium,Married,4189,8800,1.0,No Overtime,14,3,Low,2,5.0,2,High,5,2.0,0.0,3.0
46,No,Travel Rarely,734,Research & Development,2,Master,Medical,1789,High,Male,46,High,5,Research Director,Very High,Divorced,16581,14218,7.0,Overtime,17,3,High,1,24.0,3,High,2,1.0,2.0,2.0
36,No,Travel Rarely,1383,Research & Development,10,Bachelor,Life Sciences,1790,Very High,Male,90,High,3,Healthcare Representative,Low,Married,8321,25949,7.0,Overtime,13,3,Very High,1,15.0,1,High,12,8.0,5.0,7.0
44,Yes,Travel Frequently,429,Research & Development,1,College,Medical,1792,High,Male,99,High,1,Research Scientist,Medium,Divorced,2342,11092,1.0,Overtime,12,3,High,3,6.0,2,Medium,5,3.0,2.0,3.0
37,No,Travel Rarely,1239,Human Resources,8,College,Other,1794,High,Male,89,High,2,Human Resources,Medium,Divorced,4071,12832,2.0,No Overtime,13,3,High,0,19.0,4,Medium,10,0.0,4.0,7.0
35,Yes,Travel Rarely,303,Sales,27,Bachelor,Life Sciences,1797,High,Male,84,High,2,Sales Executive,Very High,Single,5813,13492,1.0,Overtime,18,3,Very High,0,10.0,2,High,10,7.0,7.0,7.0
33,No,Travel Rarely,867,Research & Development,8,Master,Life Sciences,1798,Very High,Male,90,Very High,1,Research Scientist,Low,Married,3143,6076,6.0,No Overtime,19,3,Medium,1,14.0,1,High,10,8.0,7.0,6.0
28,No,Travel Rarely,1181,Research & Development,1,Bachelor,Life Sciences,1799,High,Male,82,High,1,Research Scientist,Very High,Married,2044,5531,1.0,No Overtime,11,3,High,1,5.0,6,Very High,5,3.0,0.0,3.0
39,No,Travel Rarely,1253,Research & Development,10,Below College,Medical,1800,High,Male,65,High,3,Research Director,High,Single,13464,7914,7.0,No Overtime,21,4,High,0,9.0,3,High,4,3.0,2.0,2.0
46,No,No Travel,849,Sales,26,College,Life Sciences,1801,Medium,Male,98,Medium,2,Sales Executive,Medium,Single,7991,25166,8.0,No Overtime,15,3,High,0,6.0,3,High,2,2.0,2.0,2.0
40,No,Travel Rarely,616,Research & Development,2,College,Life Sciences,1802,High,Female,99,High,1,Laboratory Technician,Low,Married,3377,25605,4.0,No Overtime,17,3,Very High,1,7.0,5,Medium,4,3.0,0.0,2.0
42,No,Travel Rarely,1128,Research & Development,13,Bachelor,Medical,1803,Medium,Male,95,Very High,2,Healthcare Representative,Low,Married,5538,5696,5.0,No Overtime,18,3,High,2,10.0,2,Medium,0,0.0,0.0,0.0
35,No,No Travel,1180,Research & Development,2,College,Medical,1804,Medium,Male,90,High,2,Manufacturing Director,Very High,Divorced,5762,24442,2.0,No Overtime,14,3,High,1,15.0,6,High,7,7.0,1.0,7.0
38,No,No Travel,1336,Human Resources,2,Bachelor,Human Resources,1805,Low,Male,100,High,1,Human Resources,Medium,Divorced,2592,7129,5.0,No Overtime,13,3,Very High,3,13.0,3,High,11,10.0,3.0,8.0
34,Yes,Travel Frequently,234,Research & Development,9,Master,Life Sciences,1807,Very High,Male,93,High,2,Laboratory Technician,Low,Married,5346,6208,4.0,No Overtime,17,3,High,1,11.0,3,Medium,7,1.0,0.0,7.0
37,Yes,Travel Rarely,370,Research & Development,10,Master,Medical,1809,Very High,Male,58,High,2,Manufacturing Director,Low,Single,4213,4992,1.0,No Overtime,15,3,Medium,0,10.0,4,Low,10,3.0,0.0,8.0
39,No,Travel Frequently,766,Sales,20,Bachelor,Life Sciences,1812,High,Male,83,High,2,Sales Executive,Very High,Divorced,4127,19188,2.0,No Overtime,18,3,Very High,1,7.0,6,High,2,1.0,2.0,2.0
43,No,No Travel,343,Research & Development,9,Bachelor,Life Sciences,1813,Low,Male,52,High,1,Research Scientist,High,Single,2438,24978,4.0,No Overtime,13,3,High,0,7.0,2,Medium,3,2.0,1.0,2.0
41,No,Travel Rarely,447,Research & Development,5,Bachelor,Life Sciences,1814,Medium,Male,85,Very High,2,Healthcare Representative,Medium,Single,6870,15530,3.0,No Overtime,12,3,Low,0,11.0,3,Low,3,2.0,1.0,2.0
